************************************************
*    Row   *     el.UZ *      el.E *         1 *
*      558 * 0.3747951 * 502.43426 *         1 *
*      559 * -0.208164 * 412.32202 *         1 *
*      560 * 0.1894109 * 200.76983 *         1 *
*      561 * 0.9906297 * 546.80383 *         1 *
*      562 * 0.6284995 *  500.3414 *         1 *
*      563 * 0.0984843 * 279.79251 *         1 *
*      564 * 0.9000371 * 440.42465 *         1 *
*      565 * 0.0118310 * 278.56475 *         1 *
*      566 * 0.1748950 * 173.50471 *         1 *
*      567 * 0.6240713 * 363.42797 *         1 *
*      568 * 0.6989398 * 750.02777 *         1 *
*      569 * 0.9773353 * 597.76641 *         1 *
*      570 * 0.9746682 * 244.80447 *         1 *
*      571 * 0.7309603 * 545.85199 *         1 *
*      572 * 0.7903380 * 249.01835 *         1 *
*      573 * -0.931781 * 157.30990 *         1 *
*      574 * 0.7176014 * 517.60437 *         1 *
*      575 * 0.4628329 * 452.21395 *         1 *
*      576 * 0.8929793 * 426.42163 *         1 *
*      577 * 0.8504112 * 449.66970 *         1 *
*      578 * 0.7934984 * 387.23074 *         1 *
*      579 * 0.6811038 * 372.17007 *         1 *
*      580 * 0.3931123 * 300.67422 *         1 *
*      581 * 0.9800773 * 586.45629 *         1 *
*      582 * 0.3237800 * 304.93508 *         1 *
*      583 * 0.0449777 * 223.67462 *         1 *
*      584 * 0.9859287 * 610.05658 *         1 *
*      585 * 0.9339251 * 792.07043 *         1 *
*      586 * 0.9690405 * 389.11938 *         1 *
*      587 * 0.8341289 * 964.66455 *         1 *
*      588 * -0.119755 * 410.20660 *         1 *
*      589 * 0.6431210 * 252.17128 *         1 *
*      590 * 0.6118206 * 399.33758 *         1 *
*      591 * 0.7182896 * 582.38977 *         1 *
*      592 * 0.5088921 * 295.38708 *         1 *
*      593 * 0.2944181 * 346.58706 *         1 *
*      594 * 0.8606241 * 335.30325 *         1 *
*      595 * 0.8571473 * 877.92999 *         1 *
*      596 * 0.4651525 * 238.90219 *         1 *
*      597 * -0.649002 * 164.98407 *         1 *
*      598 * -0.814997 * 281.30371 *         1 *
*      599 * 0.6165617 * 524.79327 *         1 *
*      600 * 0.7194271 * 675.15606 *         1 *
*      601 * 0.9498815 * 851.38494 *         1 *
*      602 * 0.7954365 * 556.54681 *         1 *
*      603 * 0.5337510 * 695.89923 *         1 *
*      604 * 0.0642338 * 196.11798 *         1 *
*      605 * 0.9355661 * 323.58230 *         1 *
*      606 * 0.8695186 * 308.08581 *         1 *
*      607 * 0.4684067 * 484.46865 *         1 *
*      608 * -0.313925 * 160.11888 *         1 *
*      609 * 0.1715452 * 209.99476 *         1 *
*      610 * 0.6505242 * 333.57357 *         1 *
*      611 * 0.8360031 * 226.23162 *         1 *
*      612 * 0.9272074 * 303.76785 *         1 *
*      613 * 0.8962323 * 258.11953 *         1 *
*      614 * 0.9784194 * 1119.2263 *         1 *
*      615 * -0.677717 * 335.01687 *         1 *
*      616 * 0.1330610 * 353.46508 *         1 *
*      617 * 0.1251388 * 178.78169 *         1 *
*      618 * -0.014035 * 402.63830 *         1 *
*      619 * -0.081051 * 200.67279 *         1 *
*      620 * 0.8984546 * 570.43957 *         1 *
*      621 * 0.0716917 * 206.66770 *         1 *
*      622 * 0.9483140 * 224.12405 *         1 *
*      623 * 0.9965554 * 229.42813 *         1 *
*      624 * -0.014473 * 191.68983 *         1 *
*      625 * 0.0499768 * 178.63081 *         1 *
*      626 * 0.9420442 * 456.42370 *         1 *
*      627 * 0.8858411 * 566.23394 *         1 *
*      628 * 0.1157087 * 310.02343 *         1 *
*      629 * 0.4897138 * 698.75866 *         1 *
*      630 * 0.0045871 * 189.77139 *         1 *
*      631 * 0.8989979 * 232.45120 *         1 *
*      632 * 0.1310227 * 332.55691 *         1 *
*      633 * 0.8700864 * 395.03079 *         1 *
*      634 * 0.9814612 * 252.50331 *         1 *
*      635 * 0.1566957 * 517.72876 *         1 *
*      636 * 0.5853532 * 277.65747 *         1 *
*      637 * 0.2294182 * 570.56170 *         1 *
*      638 * 0.1867110 * 566.18640 *         1 *
*      639 * 0.6316338 * 805.10156 *         1 *
*      640 * 0.9998957 * 860.13317 *         1 *
*      641 * 0.6439911 * 518.60937 *         1 *
*      642 * -0.658949 * 151.83790 *         1 *
*      643 * 0.7691258 * 321.54931 *         1 *
*      644 * 0.7024809 * 418.30117 *         1 *
*      645 * 0.4943539 * 197.08726 *         1 *
*      646 * 0.0257562 * 376.07696 *         1 *
*      647 * 0.8584625 * 215.15885 *         1 *
*      648 * 0.9684996 * 377.97183 *         1 *
*      649 * 0.3854281 * 491.44015 *         1 *
*      650 * 0.7308115 * 459.14663 *         1 *
*      651 * 0.9602230 * 1085.9937 *         1 *
*      652 * 0.1001773 * 338.10458 *         1 *
*      653 * 0.7809662 * 247.46455 *         1 *
*      654 * 0.5338302 * 322.20639 *         1 *
*      655 * 0.9239099 * 371.52374 *         1 *
*      656 * 0.8904876 * 885.45068 *         1 *
*      657 * 0.7091255 * 552.38201 *         1 *
*      658 * -0.409173 * 263.52539 *         1 *
*      659 * 0.7299052 * 855.42138 *         1 *
*      660 * 0.3816020 * 264.90841 *         1 *
*      661 * -0.035734 * 242.94876 *         1 *
*      662 * 0.8369012 * 740.19140 *         1 *
*      663 * 0.9558004 * 294.03314 *         1 *
*      664 * 0.1752074 * 188.19560 *         1 *
*      665 * 0.7032290 * 299.87637 *         1 *
*      666 * 0.9502325 * 374.41229 *         1 *
*      667 * -0.479402 * 206.84320 *         1 *
*      668 * -0.058026 * 202.41288 *         1 *
*      669 * 0.6866935 * 222.50366 *         1 *
*      670 * -0.584032 * 268.25158 *         1 *
*      671 * 0.7281593 * 805.43585 *         1 *
*      672 * 0.3444671 * 441.71368 *         1 *
*      673 * 0.9556767 * 1106.2938 *         1 *
*      674 * -0.668793 * 220.35171 *         1 *
*      675 * 0.8645018 * 359.53482 *         1 *
*      676 * -0.213885 * 270.23986 *         1 *
*      677 * 0.8730242 * 508.10070 *         1 *
*      678 * 0.7897681 * 488.17666 *         1 *
*      679 * 0.8997480 * 937.05767 *         1 *
*      680 * 0.5614469 * 202.43937 *         1 *
*      681 * 0.5694604 * 303.57666 *         1 *
*      682 * 0.8357549 * 681.17529 *         1 *
*      683 * 0.6606382 * 298.32464 *         1 *
*      684 * 0.8454617 * 350.95495 *         1 *
*      685 * 0.7693962 * 360.51104 *         1 *
*      686 * -0.470717 * 177.04628 *         1 *
*      687 * 0.8284410 * 479.12674 *         1 *
*      688 * 0.3939183 * 375.14157 *         1 *
*      689 * -0.752520 * 263.64944 *         1 *
*      690 * 0.2267600 * 544.44659 *         1 *
*      691 * 0.5158278 * 255.87661 *         1 *
*      692 * -0.133278 * 283.74447 *         1 *
*      693 * 0.7171396 * 452.57028 *         1 *
*      694 * 0.5202943 * 420.85617 *         1 *
*      695 * 0.9521516 * 283.70840 *         1 *
*      696 * 0.6992080 * 329.27145 *         1 *
*      697 * 0.9492262 * 535.86639 *         1 *
*      698 * 0.5211867 * 238.21275 *         1 *
*      699 * 0.7961611 * 913.30481 *         1 *
*      700 * 0.2986644 * 359.91241 *         1 *
*      701 * 0.5023522 * 333.35861 *         1 *
*      702 * 0.7489156 * 249.63252 *         1 *
*      703 * 0.7875368 * 292.72491 *         1 *
*      704 * 0.3904002 * 204.24673 *         1 *
*      705 * 0.9277024 * 541.28595 *         1 *
*      706 * 0.1794536 * 201.06106 *         1 *
*      707 * 0.4456432 * 355.49044 *         1 *
*      708 * -0.549673 * 186.90036 *         1 *
*      709 * 0.9762904 * 388.40066 *         1 *
*      710 * 0.8060265 * 857.43737 *         1 *
*      711 * 0.9593516 * 303.65747 *         1 *
*      712 * 0.9259498 * 378.86090 *         1 *
*      713 * 0.5728795 * 225.40805 *         1 *
*      714 * 0.6792150 * 218.03985 *         1 *
*      715 * 0.8981249 * 886.78332 *         1 *
*      716 * 0.9127874 * 913.00579 *         1 *
*      717 * -0.584227 * 158.37272 *         1 *
*      718 * 0.6835784 * 741.15026 *         1 *
*      719 * 0.0583252 * 243.46742 *         1 *
*      720 * -0.408978 * 226.94723 *         1 *
*      721 * 0.8483962 * 970.59979 *         1 *
*      722 * 0.8749740 * 266.43765 *         1 *
*      723 * 0.8577266 * 207.75233 *         1 *
*      724 * -0.535953 * 169.30377 *         1 *
*      725 * 0.3666118 * 474.88754 *         1 *
*      726 * 0.7632011 * 286.94455 *         1 *
*      727 * 0.8331178 * 989.34680 *         1 *
*      728 * 0.3914197 * 434.22375 *         1 *
*      729 * 0.4962408 * 519.91052 *         1 *
*      730 * 0.8773778 * 1070.3262 *         1 *
*      731 * 0.4310348 * 329.20962 *         1 *
*      732 * 0.0100522 * 407.51940 *         1 *
*      733 * 0.7810305 * 313.70266 *         1 *
*      734 * 0.9695616 * 501.07684 *         1 *
*      735 * 0.1211005 * 196.63444 *         1 *
*      736 * 0.5583724 * 239.53706 *         1 *
*      737 * 0.7425847 * 727.82855 *         1 *
*      738 * 0.7216885 * 562.95636 *         1 *
*      739 * 0.7299137 * 417.03305 *         1 *
*      740 * 0.8412568 * 661.76391 *         1 *
*      741 * 0.9920902 * 322.52282 *         1 *
*      742 * 0.7945623 * 315.50170 *         1 *
*      743 * 0.5401816 * 367.20501 *         1 *
*      744 * 0.2516553 * 289.46701 *         1 *
*      745 * 0.3616973 * 320.07800 *         1 *
*      746 * 0.1358018 * 207.13589 *         1 *
*      747 * -0.190685 * 306.85845 *         1 *
*      748 * 0.7786505 * 391.65393 *         1 *
*      749 * 0.8151823 * 343.53112 *         1 *
*      750 * 0.8898668 * 972.78533 *         1 *
*      751 * 0.3191730 * 287.06823 *         1 *
*      752 * 0.0976361 * 365.09866 *         1 *
*      753 * 0.9989290 * 380.99984 *         1 *
*      754 * 0.7707132 *  384.0495 *         1 *
*      755 * 0.4186671 * 290.15359 *         1 *
*      756 * -0.273411 * 212.09565 *         1 *
*      757 * 0.6408649 * 534.12121 *         1 *
*      758 * 0.8549801 * 211.41601 *         1 *
*      759 * -0.501960 * 374.08236 *         1 *
*      760 * -0.474776 * 199.70666 *         1 *
*      761 * 0.5837850 * 749.25616 *         1 *
*      762 * 0.4032407 * 437.98672 *         1 *
*      763 * -0.188452 * 239.21395 *         1 *
*      764 * 0.8815546 * 242.20040 *         1 *
*      765 * 0.6860626 * 639.19067 *         1 *
*      766 * 0.6251198 * 704.70129 *         1 *
*      767 * 0.9746636 * 1077.8776 *         1 *
*      768 * 0.4168156 * 283.99929 *         1 *
*      769 * -0.063996 * 214.50453 *         1 *
*      770 * 0.4899195 * 231.22448 *         1 *
*      771 * 0.4576993 * 572.69799 *         1 *
*      772 * 0.8421011 * 246.61201 *         1 *
*      773 * 0.2068980 * 233.49795 *         1 *
*      774 * 0.9585679 * 276.16516 *         1 *
*      775 * 0.7241576 * 271.31466 *         1 *
*      776 * 0.1854093 * 261.53219 *         1 *
*      777 * 0.5181100 * 260.75714 *         1 *
*      778 * -0.360054 * 230.60858 *         1 *
*      779 * 0.9502655 * 277.92569 *         1 *
*      780 * 0.7631540 * 266.15719 *         1 *
*      781 * -0.270838 * 266.20361 *         1 *
*      782 * 0.9389011 * 652.08709 *         1 *
*      783 * 0.7032985 * 507.06506 *         1 *
*      784 * 0.7048178 * 288.20706 *         1 *
*      785 * 0.9958399 * 269.71963 *         1 *
*      786 * 0.7729225 * 359.04126 *         1 *
*      787 * 0.0170202 * 172.46391 *         1 *
*      788 * 0.3541125 * 264.65789 *         1 *
*      789 * 0.8907939 * 259.39508 *         1 *
*      790 * 0.2901019 * 235.84611 *         1 *
*      791 * 0.7007682 * 634.14660 *         1 *
*      792 * 0.0737020 * 179.86053 *         1 *
*      793 * -0.216200 * 205.84747 *         1 *
*      794 * 0.9412211 * 1082.0950 *         1 *
*      795 * 0.7651438 * 318.53329 *         1 *
*      796 * -0.666831 * 226.75386 *         1 *
*      797 * 0.9811711 * 934.41876 *         1 *
*      798 * 0.5778177 * 261.68978 *         1 *
*      799 * 0.7110844 * 329.04687 *         1 *
*      800 * 0.9047959 * 465.47378 *         1 *
*      801 * 0.1411598 * 503.84439 *         1 *
*      802 * 0.7958713 * 420.18487 *         1 *
*      803 * 0.8091611 * 577.93560 *         1 *
*      804 * 0.9292717 * 997.23120 *         1 *
*      805 * 0.8627949 * 315.51538 *         1 *
*      806 * 0.8199203 * 230.79296 *         1 *
*      807 * 0.4377467 * 560.19146 *         1 *
*      808 * 0.5974792 * 539.23333 *         1 *
*      809 * 0.6898168 * 835.80572 *         1 *
*      810 * 0.9682443 * 915.28979 *         1 *
*      811 * 0.2558156 *  325.5513 *         1 *
*      812 * 0.8278815 * 317.10073 *         1 *
*      813 * -0.003470 * 495.86309 *         1 *
*      814 * 0.4478416 * 248.23912 *         1 *
*      815 * 0.9939124 * 364.04727 *         1 *
*      816 * 0.7434828 * 726.62158 *         1 *
*      817 * -0.293865 * 381.95761 *         1 *
*      818 * 0.9499234 * 784.27124 *         1 *
*      819 * 0.8575026 * 675.66430 *         1 *
*      820 * 0.7660756 * 722.90216 *         1 *
*      821 * 0.7086805 * 259.20611 *         1 *
*      822 * 0.9836367 * 585.66955 *         1 *
*      823 * 0.6513777 * 421.31478 *         1 *
*      824 * 0.9615309 * 333.03308 *         1 *
*      825 * 0.8538309 * 202.27977 *         1 *
*      826 * -0.126452 * 234.75184 *         1 *
*      827 * 0.0414197 * 266.49868 *         1 *
*      828 * 0.7285106 * 288.66452 *         1 *
*      829 * -0.030008 * 179.26145 *         1 *
*      830 * 0.5912079 * 501.93936 *         1 *
*      831 * 0.8908268 * 784.89172 *         1 *
*      832 * 0.9337107 * 539.98767 *         1 *
*      833 * -0.652040 * 205.42419 *         1 *
*      834 * -0.471558 * 264.00662 *         1 *
*      835 * -0.261342 * 162.47233 *         1 *
*      836 * 0.7338268 * 231.53736 *         1 *
*      837 * 0.4987301 * 290.43447 *         1 *
*      838 * 0.4619936 * 219.95651 *         1 *
*      839 * 0.7875224 * 390.68835 *         1 *
*      840 * 0.7373467 * 311.12893 *         1 *
*      841 * 0.6947993 * 297.45816 *         1 *
*      842 * -0.051985 * 424.15512 *         1 *
*      843 * 0.8648890 * 532.85351 *         1 *
*      844 * -0.680660 * 167.15510 *         1 *
*      845 * 0.9224875 * 467.02868 *         1 *
*      846 * 0.6139853 * 421.49478 *         1 *
*      847 * 0.9718700 * 519.44598 *         1 *
*      848 * 0.6400053 * 233.30476 *         1 *
*      849 * 0.4867677 * 615.45654 *         1 *
*      850 * -0.366363 * 261.31585 *         1 *
*      851 * 0.2909927 * 279.22763 *         1 *
*      852 * 0.6136129 * 273.80688 *         1 *
*      853 * 0.9059799 * 475.15136 *         1 *
*      854 * 0.7066360 * 336.41799 *         1 *
*      855 * 0.1275860 * 314.07107 *         1 *
*      856 * 0.7999817 * 823.12744 *         1 *
*      857 * 0.6481813 * 397.93707 *         1 *
*      858 * 0.9665269 * 213.75727 *         1 *
*      859 * -0.247845 * 169.12423 *         1 *
*      860 * 0.9996712 * 748.63537 *         1 *
*      861 * 0.9888607 * 371.68692 *         1 *
*      862 * 0.9162668 * 1068.3173 *         1 *
*      863 * 0.8689023 * 317.80304 *         1 *
*      864 * 0.8578704 * 701.26538 *         1 *
*      865 * -0.047268 * 254.81959 *         1 *
*      866 * 0.1938024 * 248.50393 *         1 *
*      867 * 0.6219596 * 603.78485 *         1 *
*      868 * 0.7466239 * 446.41763 *         1 *
*      869 * 0.7047399 * 818.58496 *         1 *
*      870 * 0.8693132 * 425.19558 *         1 *
*      871 * 0.6555662 * 204.35249 *         1 *
*      872 * -0.717028 * 275.02948 *         1 *
*      873 * 0.8525095 * 437.26077 *         1 *
*      874 * 0.6297973 * 289.74453 *         1 *
*      875 * 0.3104538 * 608.11291 *         1 *
*      876 * 0.1048508 * 353.80529 *         1 *
*      877 * 0.2993941 * 360.25146 *         1 *
*      878 * 0.8367661 * 589.93731 *         1 *
*      879 * -0.664895 * 166.01464 *         1 *
*      880 * 0.7563351 * 230.12934 *         1 *
*      881 * 0.8877003 * 682.17749 *         1 *
*      882 * 0.4320560 * 281.89440 *         1 *
*      883 * 0.7846135 * 275.19928 *         1 *
*      884 * 0.8237276 * 309.11010 *         1 *
*      885 * 0.4278974 * 310.29434 *         1 *
*      886 * 0.4390430 * 387.74771 *         1 *
*      887 * 0.4740857 * 329.58401 *         1 *
*      888 * 0.3304512 * 178.11334 *         1 *
*      889 * 0.7268429 * 327.85266 *         1 *
*      890 * -0.274265 * 233.93006 *         1 *
*      891 * -0.449465 * 214.32287 *         1 *
*      892 * 0.7785516 * 393.57876 *         1 *
*      893 * 0.4440294 * 551.09045 *         1 *
*      894 * 0.4175918 * 260.68884 *         1 *
*      895 * 0.9445399 * 850.63397 *         1 *
*      896 * 0.7109493 * 222.19574 *         1 *
*      897 * 0.9032718 * 349.19003 *         1 *
*      898 * 0.0977615 * 193.34042 *         1 *
*      899 * 0.2855556 * 226.01211 *         1 *
*      900 * 0.6082554 * 283.99209 *         1 *
*      901 * 0.9129588 * 260.79028 *         1 *
*      902 * 0.8785066 * 296.86972 *         1 *
*      903 * 0.3006685 * 610.30877 *         1 *
*      904 * 0.8014695 * 821.36798 *         1 *
*      905 * 0.1848021 * 267.30236 *         1 *
*      906 * 0.1656697 * 393.84301 *         1 *
*      907 * 0.6892487 * 614.64538 *         1 *
*      908 * 0.0487718 * 176.59777 *         1 *
*      909 * 0.9805527 * 368.24993 *         1 *
*      910 * -0.583105 * 162.75265 *         1 *
*      911 * 0.8135806 * 604.99066 *         1 *
*      912 * 0.7824868 * 657.96484 *         1 *
*      913 * 0.9664731 * 552.26617 *         1 *
*      914 * -0.890323 * 174.76252 *         1 *
*      915 * -0.034818 * 454.06277 *         1 *
*      916 * 0.6643927 * 211.40548 *         1 *
*      917 * 0.9957220 * 447.82501 *         1 *
*      918 * -0.208153 * 391.19241 *         1 *
*      919 * 0.5461515 * 368.58142 *         1 *
*      920 * 0.3243234 * 354.25418 *         1 *
*      921 * 0.3727038 * 189.82032 *         1 *
*      922 * 0.9426186 * 347.61770 *         1 *
*      923 * 0.8775816 * 298.90817 *         1 *
*      924 * 0.7094485 * 259.03778 *         1 *
*      925 * 0.2206030 * 274.28729 *         1 *
*      926 * 0.9459380 * 452.44671 *         1 *
*      927 * 0.9888262 * 943.48846 *         1 *
*      928 * 0.0763311 * 498.52923 *         1 *
*      929 * -0.821961 * 161.61340 *         1 *
*      930 * -0.965301 * 147.76617 *         1 *
*      931 * 0.2073012 * 190.57366 *         1 *
*      932 * 0.8715802 * 253.48600 *         1 *
*      933 * 0.6560115 * 427.75476 *         1 *
*      934 * 0.3853465 * 443.37356 *         1 *
*      935 * 0.2029992 * 307.01065 *         1 *
*      936 * 0.7115469 * 415.14227 *         1 *
*      937 * 0.9461525 * 1132.8365 *         1 *
*      938 * -0.310473 * 228.41761 *         1 *
*      939 * -0.394800 * 431.15698 *         1 *
*      940 * 0.4761446 * 504.80642 *         1 *
*      941 * 0.6762840 * 328.69482 *         1 *
*      942 * 0.9685205 * 326.36138 *         1 *
*      943 * 0.8329441 * 286.60800 *         1 *
*      944 * 0.5709617 * 461.00567 *         1 *
*      945 * 0.7778431 * 235.91442 *         1 *
*      946 * 0.7207707 * 274.35211 *         1 *
*      947 * 0.9376600 * 873.66546 *         1 *
*      948 * 0.4241428 * 299.28857 *         1 *
*      949 * -0.173167 * 245.59942 *         1 *
*      950 * 0.2670867 * 268.33926 *         1 *
*      951 * 0.9409925 * 585.77539 *         1 *
*      952 * 0.5746886 * 308.01654 *         1 *
*      953 * 0.9463723 * 753.68969 *         1 *
*      954 * 0.9705999 * 651.82531 *         1 *
*      955 * -0.722280 * 154.63969 *         1 *
*      956 * 0.7588125 * 358.37417 *         1 *
*      957 * -0.108233 * 176.30275 *         1 *
*      958 * 0.6215084 * 333.36813 *         1 *
*      959 * -0.429209 * 172.25778 *         1 *
*      960 * 0.1788722 * 399.67718 *         1 *
*      961 * 0.8270502 * 281.37521 *         1 *
*      962 * 0.6330593 * 593.47485 *         1 *
*      963 * 0.7084323 * 332.21499 *         1 *
*      964 * 0.9082241 * 246.97326 *         1 *
*      965 * 0.7885476 * 321.78741 *         1 *
*      966 * 0.7995764 * 202.83956 *         1 *
*      967 * 0.9777950 * 880.86712 *         1 *
*      968 * 0.8266409 * 845.22814 *         1 *
*      969 * 0.8814471 * 1004.5025 *         1 *
*      970 * -0.635602 * 277.97442 *         1 *
*      971 * 0.9785100 * 219.05967 *         1 *
*      972 * 0.8794850 * 197.59903 *         1 *
*      973 * -0.910744 * 164.85713 *         1 *
*      974 * 0.9091613 * 351.25653 *         1 *
*      975 * -0.846176 * 183.38266 *         1 *
*      976 * 0.8196092 * 291.20733 *         1 *
*      977 * -0.430989 * 284.39184 *         1 *
*      978 * 0.0573700 * 347.48684 *         1 *
*      979 * 0.7940844 * 661.70996 *         1 *
*      980 * -0.704752 * 157.65258 *         1 *
*      981 * 0.9560102 * 1156.6140 *         1 *
*      982 * 0.2481659 * 286.71063 *         1 *
*      983 * 0.4679345 * 191.35224 *         1 *
*      984 * 0.7493594 * 320.39138 *         1 *
*      985 * 0.7825849 * 346.65429 *         1 *
*      986 * 0.6823635 * 254.02584 *         1 *
*      987 * -0.685811 * 157.24092 *         1 *
*      988 * 0.1976555 * 416.24749 *         1 *
*      989 * 0.9358552 * 597.13958 *         1 *
*      990 * 0.9242514 * 467.10186 *         1 *
*      991 * 0.9830403 * 601.66229 *         1 *
*      992 * 0.6250251 * 346.32812 *         1 *
*      993 * 0.1594513 * 480.60772 *         1 *
*      994 * 0.9269678 * 688.73840 *         1 *
*      995 * -0.052223 * 393.38137 *         1 *
*      996 * 0.9309597 * 331.96417 *         1 *
*      997 * -0.997771 * 214.06759 *         1 *
*      998 * 0.9701022 * 258.01709 *         1 *
*      999 * 0.9949895 * 218.43248 *         1 *
*     1000 * 0.9312526 * 220.19143 *         1 *
*     1001 * -0.464727 * 230.57858 *         1 *
*     1002 * 0.9320603 * 673.23162 *         1 *
*     1003 * 0.1716083 * 334.61718 *         1 *
*     1004 * 0.7609214 * 317.14056 *         1 *
*     1005 * 0.8676174 * 369.92044 *         1 *
*     1006 * 0.4408930 * 226.37101 *         1 *
*     1007 * 0.8747637 * 540.74212 *         1 *
*     1008 * -0.093908 * 179.19979 *         1 *
*     1009 * 0.9514660 * 1036.1217 *         1 *
*     1010 * 0.9107009 * 723.99450 *         1 *
*     1011 * -0.135176 * 195.44093 *         1 *
*     1012 * 0.9993482 * 901.12927 *         1 *
*     1013 * 0.7867848 *  296.2453 *         1 *
*     1014 * 0.7233197 * 735.72332 *         1 *
*     1015 * 0.9127838 * 232.32754 *         1 *
*     1016 * 0.8725214 * 657.24853 *         1 *
*     1017 * 0.2586415 * 217.42141 *         1 *
*     1018 * 0.1699830 * 256.22805 *         1 *
*     1019 * 0.7416506 * 554.50073 *         1 *
*     1020 * 0.2842915 * 366.04464 *         1 *
*     1021 * 0.7352346 * 364.92944 *         1 *
*     1022 * 0.5698863 * 655.04998 *         1 *
*     1023 * 0.9975259 * 1195.2991 *         1 *
*     1024 * 0.2776204 * 248.45910 *         1 *
*     1025 * 0.9473096 * 367.22903 *         1 *
*     1026 * 0.2504185 * 364.23095 *         1 *
*     1027 * 0.6695739 * 213.25315 *         1 *
*     1028 * -0.723743 * 177.71015 *         1 *
*     1029 * 0.6148354 * 506.35107 *         1 *
*     1030 * 0.0186146 * 350.93817 *         1 *
*     1031 * 0.4362933 * 396.79934 *         1 *
*     1032 * 0.8198747 * 521.31628 *         1 *
*     1033 * -0.538876 * 376.78506 *         1 *
*     1034 * -0.326653 * 282.42184 *         1 *
*     1035 * 0.5921896 * 317.63220 *         1 *
*     1036 * 0.2167620 *  230.4077 *         1 *
*     1037 * 0.5803452 * 591.90277 *         1 *
*     1038 * -0.807166 * 210.36790 *         1 *
*     1039 * 0.7772659 * 452.98629 *         1 *
*     1040 * 0.8908575 * 706.79003 *         1 *
*     1041 * 0.2966685 * 199.79249 *         1 *
*     1042 * 0.9956138 * 253.53918 *         1 *
*     1043 * 0.9992719 * 376.57101 *         1 *
*     1044 * 0.0802654 * 209.09129 *         1 *
*     1045 * 0.8254554 * 894.23150 *         1 *
*     1046 * 0.7249218 * 396.01168 *         1 *
*     1047 * 0.9103441 * 755.36737 *         1 *
*     1048 * 0.9027729 * 695.07269 *         1 *
*     1049 * 0.7194994 * 368.39666 *         1 *
*     1050 * 0.5877323 * 425.17080 *         1 *
*     1051 * 0.5040921 * 308.03701 *         1 *
*     1052 * 0.9424751 * 450.17117 *         1 *
*     1053 * -0.836323 * 299.47424 *         1 *
*     1054 * 0.0644168 * 303.59231 *         1 *
*     1055 * 0.4742666 * 641.01709 *         1 *
*     1056 * 0.7780545 * 415.62930 *         1 *
*     1057 * 0.9364203 * 673.69293 *         1 *
*     1058 * 0.9561569 * 417.02917 *         1 *
*     1059 * 0.7345789 * 719.83483 *         1 *
*     1060 * 0.6198336 * 396.08322 *         1 *
*     1061 * -0.410335 * 266.30279 *         1 *
*     1062 * 0.9428926 * 497.40976 *         1 *
*     1063 * 0.8734746 * 235.73852 *         1 *
*     1064 * 0.4654673 * 367.07534 *         1 *
*     1065 * 0.8665513 * 978.53637 *         1 *
*     1066 * 0.8383445 * 565.70513 *         1 *
*     1067 * 0.4192670 * 380.52179 *         1 *
*     1068 * 0.6719463 * 562.67938 *         1 *
*     1069 * 0.7392305 * 327.35687 *         1 *
*     1070 * -0.079322 * 332.33548 *         1 *
*     1071 * 0.6812503 * 782.38787 *         1 *
*     1072 * 0.8678483 * 702.65405 *         1 *
*     1073 * 0.2113061 * 364.52218 *         1 *
*     1074 * 0.8469380 * 350.61926 *         1 *
*     1075 * 0.8844888 * 822.07861 *         1 *
*     1076 * 0.8904328 * 869.20611 *         1 *
*     1077 * 0.9815623 * 384.63821 *         1 *
*     1078 * 0.9528727 * 1092.2712 *         1 *
*     1079 * 0.5767812 * 297.35943 *         1 *
*     1080 * 0.9995851 * 1174.8941 *         1 *
*     1081 * 0.4608973 * 214.68913 *         1 *
*     1082 * 0.0991779 * 208.20152 *         1 *
*     1083 * -0.541523 * 336.66387 *         1 *
*     1084 * 0.5589047 * 398.49099 *         1 *
*     1085 * -0.202466 * 182.13833 *         1 *
*     1086 * -0.074688 * 412.96728 *         1 *
*     1087 * -0.049704 * 419.31671 *         1 *
*     1088 * 0.7378308 * 391.14523 *         1 *
*     1089 * 0.9982494 * 532.87945 *         1 *
*     1090 * -0.739998 * 167.44931 *         1 *
*     1091 * 0.7748453 * 703.59991 *         1 *
*     1092 * -0.917401 * 226.44062 *         1 *
*     1093 * 0.7446283 * 385.54824 *         1 *
*     1094 * 0.8949972 * 701.39971 *         1 *
*     1095 * 0.9981814 * 351.06497 *         1 *
*     1096 * -0.296359 * 193.59194 *         1 *
*     1097 * 0.8495370 * 226.83096 *         1 *
*     1098 * 0.4084423 * 238.60960 *         1 *
*     1099 * 0.9022377 * 330.44387 *         1 *
*     1100 * 0.6418647 * 197.14100 *         1 *
*     1101 * -0.426989 * 392.77920 *         1 *
*     1102 * 0.2059001 * 445.41287 *         1 *
*     1103 * 0.6756142 * 392.10479 *         1 *
*     1104 * 0.8599859 * 1041.5909 *         1 *
*     1105 * 0.7386072 * 288.74667 *         1 *
*     1106 * 0.6765629 * 227.81024 *         1 *
*     1107 * 0.4667960 * 438.92272 *         1 *
*     1108 * -0.803355 * 247.03266 *         1 *
*     1109 * -0.614686 * 316.69488 *         1 *
*     1110 * -0.103312 * 326.91046 *         1 *
*     1111 * 0.8772599 * 409.12582 *         1 *
*     1112 * -0.048988 * 317.88320 *         1 *
*     1113 * 0.9992052 * 1047.7497 *         1 *
*     1114 * -0.417621 * 168.39892 *         1 *
